#vcrlog boot_count=12 version=1 entries=1024 next_seq=126 created=01dd4dd307f36414
62	1359	1	3	700	4	00000067	00000003	00000048	00011445	slave cfgPciDecode
63	1359	1	3	700	4	00000068	00000003	00000010	d6000000	slave memBase0
64	1359	1	3	700	4	00000069	00000003	00000014	c4000000	slave memBase1
65	1359	1	3	700	4	0000006a	00000003	00000018	0000c000	slave ioBase = master's
66	1359	1	3	700	4	0000006b	00000003	00000004	82300002	slave command: memory on, IO off
67	1359	1	3	700	4	0000006d	00000003	00000040	00000300	cfgInitEnable: BAR writes off again
68	1359	1	2	700	4	0000006c	00000003	d6000000	c4000000	slave BARs read back
69	1359	1	2	700	4	0000006c	03000000	00000000	00000000	PHASE slave BARs read back
70	1359	1	2	202	4	00000011	d2000000	00400000	f59d2000	slave 1 registers mapped, status 0000001f
71	1359	1	2	202	4	00000012	d4000000	00400000	f55d2000	slave 2 registers mapped, status 0000001f
72	1359	1	2	202	4	00000013	d6000000	00400000	f51d2000	slave 3 registers mapped, status 0000001f
73	1359	1	2	701	4	00000000	00000004	00000000	00000000	PHASE slaves placed
74	1359	1	2	701	4	00000000	00000004	00000000	00000000	4 chips placed and mapped - Glide may use SLI
75	1390	1	2	209	4	00000001	43180020	437c0020	00000080	EDID read over DDC
76	1390	1	2	210	4	12704dd9	0060001e	00780030	0003f7a0	monitor CPD-G200 SNY1270: H 30-96 kHz, V 48-120 Hz, 260 MHz
77	1390	1	2	207	4	000000cc	00000046	00055730	0003ff70	204 modes
78	1390	1	2	102	4	00000000	00000001	00000004	02000000	adapter ready: 4 chip(s), 32 MB each
79	1390	1	2	102	4	00000000	00000004	00000000	00000000	PHASE find done
80	3328	1	2	103	612	00000001	00000000	00000000	00000000	PHASE initialize
81	3750	1	2	104	612	00000001	00000000	00000000	00000000	initialized; stable-boot timer on
82	3765	1	2	109	4	00000001	000004de	00000080	00000100	monitor child, 128 EDID bytes
83	3765	1	3	109	4	00000002	000004e0	00000000	00000000	child enumeration: no child 2
84	4078	2	3	506	612	000000cc	0000af50	00000000	00000000	DrvGetModes
85	4078	2	2	500	612	00000500	00000400	00000020	00000055	DrvEnablePDEV mode 159
86	4078	2	3	501	612	00000000	00000000	00000000	00000000	DrvCompletePDEV
87	4078	1	2	300	612	05000400	00200055	00000000	00000000	PHASE mode set
88	4187	1	2	300	612	00000500	00000400	00000020	00000055	mode 159: 1280x1024x32@85
89	4187	1	2	301	612	0002673c	0002673b	00004005	00000000	pll 157500 kHz -> 157499 kHz, refresh 85023 mHz
90	4187	1	3	305	612	00000000	00000200	00000000	00000000	identity CLUT (both banks), 0 retries
91	4187	1	3	302	612	0000005c	000c0081	000c0081	00000000	vidProcCfg ok
92	4187	1	3	302	612	00000040	00004005	00004005	00000000	pllCtrl0 ok
93	4187	1	3	302	612	0000004c	00000000	00000000	00000000	dacMode ok
94	4187	1	3	302	612	00000098	00400500	00400500	00000000	vidScreenSize ok
95	4187	1	3	302	612	000000e8	00001400	00001400	00000000	deskStride ok
96	4187	1	3	302	612	00000300	000000d3	000000d3	00000000	CR00 ok
97	4187	1	3	302	612	00000306	0000002e	0000002e	00000000	CR06 ok
98	4187	1	3	302	612	0000031a	000000a0	000000a0	00000000	CR1a ok
99	4187	1	3	302	612	0000031b	00000041	00000041	00000000	CR1b ok
100	4187	1	2	303	612	000c0081	00400500	00001400	0001a9c8	mode set done
101	4187	1	2	303	612	0000009f	00000000	00000000	00000000	PHASE mode set done
102	4218	1	2	202	612	00000001	c0000000	02000000	f1f37000	LFB mapped for the display driver
103	4218	1	2	202	612	00000002	d0000000	00a00000	f1537000	registers mapped for the display driver
104	4218	2	2	512	612	00000001	0000001f	f1537000	00000001	2D engine on (registers at f1537000, FIFO free when empty 31)
105	4218	2	2	502	612	f3a37000	00001400	00000000	00000001	DrvEnableSurface 1280x1024x32
106	4218	2	2	502	612	00000001	00000040	00000040	00000002	hardware pointer available
107	4218	2	2	511	612	00000001	00000000	01aff000	01b00000	DirectDraw HAL: heap 0-1aff000 (27644 KB), primary at 1b00000
108	4218	2	2	511	612	00000001	00000000	01aff000	01b00000	DirectDraw HAL: heap 0-1aff000 (27644 KB), primary at 1b00000
109	4218	2	2	511	612	00000006	00000001	00000000	00000000	DrvEnableDirectDraw
110	4218	2	2	511	612	00000008	ddf41230	00000018	00000000	GetDriverInfo ddf41230
111	4218	2	2	511	612	00000008	2e04ffa0	00000000	00000000	GetDriverInfo 2e04ffa0
112	4218	2	2	511	612	00000008	ffaa7540	0000000c	88760028	GetDriverInfo ffaa7540
113	4218	2	2	511	612	00000008	efd60cc2	0000000c	88760028	GetDriverInfo efd60cc2
114	4218	2	2	511	612	00000008	efd60cc0	0000000c	88760028	GetDriverInfo efd60cc0
115	4218	2	2	511	612	00000008	406b2f00	00000018	00000000	GetDriverInfo 406b2f00
116	4218	2	2	511	612	00000008	6fe9ecde	00000014	00000000	GetDriverInfo 6fe9ecde
117	4218	2	2	511	612	00000008	880baf30	00000024	88760028	GetDriverInfo 880baf30
118	4218	2	2	511	612	00000008	fad16a23	00000008	88760028	GetDriverInfo fad16a23
119	4218	2	2	511	612	00000008	80863800	00000010	88760028	GetDriverInfo 80863800
120	4218	2	2	511	612	00000008	b1122b40	00000030	88760028	GetDriverInfo b1122b40
121	4218	2	2	511	612	00000008	42e02f16	0000008c	88760028	GetDriverInfo 42e02f16
122	4218	2	2	511	612	00000008	3b8a0466	00000028	88760028	GetDriverInfo 3b8a0466
123	4796	1	3	211	612	00000001	01aff000	023602b6	080c0081	cursor applied
124	4828	1	3	211	644	00000001	01aff000	023602b6	080c0081	cursor applied
125	6312	1	3	106	644	00000100	00000002	00000000	00000000	get power
126	6312	1	3	106	644	00000100	00000004	00000000	00000000	get power
